source_id,relation,target_id
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:2,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:2.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:2,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:2.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:2,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:2.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:2,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:2.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:20.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:21.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:22.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:23.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:24.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:25.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:26.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:27.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:28.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:29.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:3.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:30.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:31.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:32.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:33.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:34.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:35.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:36.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:37.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:38.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:39.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:4.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:40.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:41.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:42.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:43.6
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.1
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.2
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.3
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.4
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.5
over:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44,has_ball,ball:ODI_CWC_2011_final_inning1_SL_commantary_full_cricinfo:1:44.6
